"wage","female","age","educ","exper"
8.34375,0,38,6,25
16.74374962,0,24,10,7
7.699999809,1,20,8,5
7.699999809,0,51,4,40
4.033333302,1,23,10,6
3.444444418,0,24,8,9
7.699999809,0,23,10,6
7.699999809,1,25,10,8
16.74374962,0,28,10,11
8.34375,0,45,8,30
8.662500381,0,48,7,34
16.74374962,0,23,12,4
8.662500381,1,25,10,8
8.662500381,0,47,4,36
8.34375,1,32,1,24
14.88333321,0,59,6,46
8.34375,0,34,2,25
8.662500381,1,31,10,14
4.675000191,0,22,7,8
6.524305344,0,50,8,35
5.902777672,1,20,10,3
6.410714149,0,24,8,9
18.72619057,1,24,9,8
14.24404716,0,51,6,38
1.583333373,1,54,4,43
1.268181801,0,34,12,15
1.811111093,1,34,10,17
8.216666222,0,33,8,18
9.243749619,1,32,12,13
4.944444656,0,55,7,41
3.307142973,0,53,4,42
3.241071463,0,23,10,6
3.241071463,0,21,10,4
4.537499905,1,37,9,21
0.996428549,0,48,10,31
7.232142925,1,35,5,23
5.0625,0,19,7,5
4.569767475,1,21,12,2
6.016666889,0,56,8,41
3.394999981,0,32,8,17
17.16250038,0,42,2,33
3.662499905,0,29,12,10
6.953125,0,28,12,9
4.033333302,0,39,7,25
4.033333302,0,33,8,18
2.144444466,1,22,12,3
5.477777958,0,35,8,20
4.410714149,0,43,8,28
5.555555344,0,44,8,29
7.25543499,0,48,12,29
3.369565248,1,23,12,4
3.875,1,39,12,20
8.34375,1,42,4,31
3.875,1,24,8,9
3.875,1,24,8,9
6.588889122,1,38,5,26
7.105555534,1,45,13,25
5.477777958,1,18,9,2
10.38020802,0,29,12,10
5.619791508,1,28,9,12
1.733333349,1,30,10,13
1.622093081,0,29,9,13
0.366666675,1,31,9,15
2.721590996,0,31,12,12
3.25555563,1,28,12,9
0.438888878,0,30,10,13
7.216666698,1,30,10,13
11.07222176,0,34,13,14
1.549999952,0,28,12,9
7.494318008,1,23,10,6
16.6277771,0,26,10,9
18.70624924,1,24,12,5
6.588889122,0,51,6,38
12.45625019,0,35,13,15
4.938889027,0,47,8,32
7.144444466,0,47,7,33
4.366666794,0,23,8,8
3.133333445,0,51,8,36
1.361111164,1,46,9,30
9.550000191,0,33,8,18
6.869791508,1,30,9,14
1.549999952,0,38,10,21
4.597222328,0,34,12,15
3.25555563,1,37,10,20
5.438889027,0,41,8,26
5.477777958,1,34,9,18
0.932291687,0,37,10,20
5.864130497,1,36,10,19
3.25555563,0,51,6,38
2.922222137,1,46,6,33
2.431250095,1,28,3,18
6.675000191,1,41,7,27
3.674999952,1,31,9,15
4.033333302,1,30,7,16
3.875,1,26,4,15
6.675000191,1,29,7,15
1.922222257,0,40,1,32
3.299999952,0,34,10,17
8.34375,1,56,3,46
9.535714149,0,27,10,10
4.033333302,1,20,10,3
8.34375,0,33,8,18
5.5625,1,32,5,20
7.416666508,0,26,3,16
3.875,1,38,1,30
8.34375,0,37,7,23
7.416666508,0,36,8,21
8.34375,0,49,1,41
7.416666508,0,51,1,43
7.416666508,0,25,9,9
4.033333302,1,37,1,29
4.033333302,1,23,8,8
3.369565248,1,29,2,20
4.305555344,1,37,5,25
7.75,1,22,6,9
4.033333302,0,29,5,17
16.6875,1,38,1,30
8.34375,1,38,1,30
26.21666718,0,42,4,31
7.25543499,0,20,6,7
11.125,0,24,6,11
16.74374962,0,37,8,22
7.416666508,0,23,7,9
7.416666508,1,28,7,14
4.537499905,1,20,5,8
6.675000191,0,38,6,25
6.050000191,1,49,2,40
8.34375,0,45,8,30
8.25,0,55,8,40
8.216666222,0,26,10,9
8.34375,0,52,8,37
3.444444418,0,47,3,37
7.097826004,0,24,8,9
6.068181992,0,47,4,36
6.675000191,1,21,6,8
5.775000095,0,55,3,45
1.673913002,0,27,9,11
0.966666639,1,35,10,18
190.5749969,0,43,4,32
16.74374962,0,49,12,30
16.74374962,1,49,12,30
8.662500381,1,25,12,6
9.118420601,0,21,10,4
16.74374962,0,56,6,43
8.662500381,0,32,5,20
8.662500381,0,30,6,17
8.662500381,1,30,8,15
9.118420601,0,26,8,11
8.662500381,0,20,6,7
4.537499905,0,22,6,9
8.662500381,0,25,8,10
8.662500381,0,23,8,8
16.74374962,0,23,8,8
16.74374962,0,33,10,16
8.662500381,0,28,12,9
8.662500381,1,27,10,10
8.662500381,1,30,11,12
16.74374962,0,28,10,11
16.74374962,0,34,9,18
8.662500381,0,24,10,7
9.118420601,1,24,10,7
8.662500381,0,24,10,7
8.662500381,1,24,10,7
19.13571358,1,45,9,29
8.662500381,1,20,10,3
16.74374962,0,56,5,44
8.34375,0,40,7,26
3.75,1,21,8,6
16.74374962,0,34,8,19
8.662500381,1,34,7,20
8.662500381,0,40,10,23
15.9464283,0,52,8,37
16.74374962,1,49,9,33
15.9464283,0,24,9,8
8.662500381,0,24,10,7
16.74374962,0,30,3,20
9.118420601,1,27,6,14
8.125,1,28,6,15
8.662500381,0,33,6,20
9.899999619,1,29,6,16
4.537499905,1,42,5,30
8.662500381,0,45,7,31
4.537499905,1,39,5,27
8.662500381,0,20,9,4
9.118420601,1,21,7,7
7.5,1,32,8,17
6.875,0,26,9,10
7.5,1,24,10,7
8.662500381,0,25,10,8
3.875,0,51,2,42
3.875,1,24,4,13
3.875,1,22,7,8
1.362499952,1,36,6,23
8.34375,0,32,10,15
7.893750191,1,51,6,38
7.018750191,0,55,1,47
7.21875,0,24,8,9
8.34375,0,45,4,34
8.34375,0,26,4,15
17.16250038,0,23,9,7
2.625,0,20,6,7
24.85000038,0,39,6,26
18.16250038,0,34,6,21
8.34375,1,59,6,46
4.033333302,1,35,8,20
4.033333302,1,46,10,29
7.78125,1,44,6,31
8.34375,0,28,5,16
3.875,1,36,7,22
8.34375,1,38,3,28
8.34375,1,40,5,28
8.34375,1,30,6,17
17.53750038,0,26,8,11
7.78125,1,22,7,8
19.66250038,1,36,5,24
0.675000012,0,26,7,12
8.856249809,0,22,8,7
8.34375,0,36,6,23
18.41250038,0,30,7,16
9.535714149,0,40,6,27
7.71875,0,37,9,21
8.125,1,36,8,21
7.412499905,0,41,10,24
6.162499905,1,39,10,22
7.162499905,0,40,8,25
7.412499905,1,38,8,23
8.09375,0,42,7,28
3.625,1,39,7,25
8.282895088,0,40,8,25
4.4375,1,38,7,24
3.537499905,0,29,9,13
7.71875,0,49,8,34
2.875,1,48,7,34
3.289473772,0,21,10,4
6.162499905,0,37,8,22
3.474999905,1,32,10,15
2.412499905,0,36,8,21
4.037499905,0,29,8,14
4.099999905,1,23,7,9
3.912499905,0,36,9,20
8.125,1,37,8,22
8.037500381,0,50,8,35
7.912499905,0,21,10,4
7.162499905,0,49,9,33
8.453947067,1,50,8,35
3.474999905,1,24,10,7
7.868750095,0,41,7,27
6.486842155,0,29,10,12
7.412499905,1,30,10,13
7.037499905,0,28,10,11
7.412499905,1,39,10,22
3.287499905,1,35,10,18
4.912499905,0,34,12,15
8.09375,1,30,8,15
8.519737244,1,28,10,11
8.037500381,1,46,9,30
3.537499905,1,26,10,9
8.125,0,24,10,7
8.125,0,21,10,4
4.537499905,0,45,7,31
4.537499905,1,46,6,33
4.537499905,0,22,10,5
7.802631378,1,50,8,35
7.412499905,1,25,10,8
6.787499905,0,39,6,26
4.365384579,0,51,13,31
5.99444437,0,54,10,37
16.36666679,1,48,8,33
7.84375,1,19,10,2
5.493750095,0,29,11,11
4.587837696,1,34,10,17
19.13571358,0,29,13,9
19.13571358,1,28,13,8
3.287499905,0,54,6,41
7.71875,1,28,8,13
6.432291508,0,27,9,11
3.875,0,21,10,4
7.412499905,0,42,10,25
12.36184216,0,42,9,26
7.96875,1,41,9,25
9.786458015,0,44,10,27
14.24374962,1,30,10,13
7.21875,1,60,8,45
7.71875,1,28,10,11
19.13571358,1,26,13,6
15.49374962,1,49,10,32
11.74374962,1,52,8,37
11.11874962,0,54,10,37
7.21875,0,23,10,6
26.07291603,0,34,8,19
8.662500381,0,32,9,16
13.61874962,1,45,6,32
4.537499905,0,49,6,36
3.394999981,0,32,10,15
4.394999981,1,31,10,14
3.662499905,0,22,10,5
3.662499905,0,20,10,3
7.412499905,0,22,10,5
15.24374962,0,30,10,13
15.72999954,1,42,7,28
6.675000191,0,50,9,34
4.994318008,0,34,9,18
7.71875,0,34,9,18
7.162499905,0,28,7,14
7.71875,0,27,4,16
3.875,1,21,8,6
4.125,1,52,9,36
6.547618866,0,25,9,9
6.143750191,1,28,10,11
2.700000048,0,20,5,8
3.616666555,0,14,6,1
3.875,1,34,7,20
7.49456501,0,49,6,36
6.029166698,1,30,8,15
3.875,1,40,5,28
5.355555534,0,42,7,28
5.771739006,0,46,7,32
4.383333206,1,36,5,24
4.283333302,0,48,0,41
5,0,28,7,14
7.71875,1,35,5,23
1.362499952,0,34,6,21
6.018750191,0,32,4,21
7.71875,1,33,7,19
1.924999952,1,38,6,25
19.66250038,0,49,4,38
1.681249976,1,34,6,21
1.673913002,0,28,8,13
4.321428776,1,26,9,10
8.662500381,0,37,6,24
3.673913002,1,44,3,34
7.412499905,0,25,6,12
19.66250038,0,47,6,34
1.681249976,1,45,6,32
1.681249976,1,25,8,10
1.681249976,1,23,8,8
1.924999952,1,20,4,9
0.893750012,0,29,2,20
3.537499905,0,43,1,35
7.09375,0,47,7,33
7.493750095,0,19,6,6
3.444444418,0,33,7,19
8.34375,0,20,7,6
35.03749847,0,40,6,27
7.893750191,1,33,6,20
7.09375,0,34,5,22
8.662500381,0,59,6,46
8.34375,0,30,8,15
7.46875,1,45,6,32
16.74374962,0,27,8,12
8.662500381,0,27,5,15
8.662500381,0,25,5,13
5.477777958,0,27,6,14
7.756249905,1,27,6,14
3.875,1,21,10,4
3.875,0,16,7,2
7.018750191,0,51,4,40
4.537499905,0,25,9,9
8.662500381,0,39,8,24
16.74374962,0,38,8,23
8.662500381,0,58,10,41
8.662500381,1,34,10,17
16.74374962,0,38,10,21
8.662500381,0,39,10,22
16.74374962,1,48,8,33
8.662500381,0,33,10,16
8.662500381,1,34,10,17
16.74374962,0,30,10,13
8.662500381,1,28,10,11
8.662500381,0,44,6,31
8.662500381,1,42,8,27
8.662500381,0,30,10,13
8.662500381,1,28,10,11
5.166666508,1,24,6,11
16.74374962,0,28,10,11
8.662500381,1,39,10,22
16.74374962,1,22,10,5
8.662500381,0,42,7,28
8.662500381,0,23,10,6
8.662500381,0,44,10,27
8.662500381,1,45,10,28
3.875,1,51,8,36
8.662500381,0,35,10,18
16.74374962,1,41,8,26
8.662500381,0,22,10,5
8.662500381,1,21,10,4
16.74374962,0,42,8,27
8.662500381,1,54,8,39
4.537499905,0,18,10,1
8.662500381,0,34,10,17
8.662500381,1,34,10,17
8.34375,0,53,4,42
3.875,1,24,4,13
3.875,0,21,4,10
8.662500381,1,54,6,41
16.74374962,0,44,6,31
3.875,1,20,7,6
8.662500381,0,58,5,46
8.34375,0,30,6,17
8.34375,0,26,6,13
8.34375,1,25,10,8
3.875,1,58,4,47
19.66250038,1,32,4,21
8.34375,0,27,6,14
8.34375,0,56,4,45
8.34375,0,32,3,22
8.34375,0,30,7,16
8.662500381,1,35,5,23
8.34375,0,29,8,14
4.537499905,1,56,5,44
8.662500381,1,30,6,17
8.662500381,1,41,5,29
8.662500381,0,55,10,38
4.537499905,1,18,8,3
8.34375,0,52,5,40
8.34375,0,27,5,15
3.875,0,22,6,9
3.875,0,26,10,9
3.875,1,24,7,10
8.662500381,0,52,5,40
8.662500381,0,46,5,34
8.662500381,0,25,12,6
8.662500381,0,23,12,4
4.537499905,0,49,3,39
8.662500381,0,21,7,7
8.662500381,1,25,9,9
8.662500381,0,34,12,15
8.662500381,1,30,10,13
8.662500381,1,29,8,14
8.662500381,0,33,10,16
7.349999905,0,33,10,16
8.662500381,0,56,5,44
8.662500381,1,28,8,13
8.662500381,1,27,10,10
8.662500381,0,37,10,20
8.662500381,1,37,7,23
8.662500381,0,46,7,32
8.662500381,0,26,10,9
8.662500381,1,23,10,6
8.662500381,1,25,10,8
8.34375,0,34,10,17
8.662500381,1,30,9,14
8.662500381,1,23,10,6
8.662500381,0,33,8,18
8.662500381,1,29,8,14
8.662500381,0,57,5,45
8.662500381,0,26,10,9
3.875,0,42,2,33
8.34375,1,38,5,26
8.662500381,1,34,10,17
8.662500381,0,33,6,20
8.662500381,0,53,8,38
4.537499905,1,53,8,38
4.537499905,0,22,10,5
8.662500381,0,22,8,7
4.537499905,1,49,6,36
4.537499905,1,26,8,11
8.662500381,1,42,5,30
8.662500381,0,36,5,24
8.662500381,0,30,7,16
8.662500381,1,28,8,13
8.662500381,1,40,10,23
8.662500381,0,34,9,18
8.662500381,0,56,5,44
8.662500381,0,30,7,16
8.662500381,0,22,7,8
8.662500381,0,27,8,12
8.662500381,1,29,10,12
8.662500381,0,58,6,45
16.74374962,1,30,10,13
16.74374962,0,35,5,23
3.125,0,44,5,32
4.875,0,23,8,8
7.96875,1,34,5,22
7.96875,1,28,7,14
3.412499905,1,26,8,11
5.912499905,0,21,7,7
7.71875,1,58,6,45
3.125,1,18,6,5
14.5848217,1,49,2,40
5.357142925,1,40,6,27
8.662500381,1,56,5,44
8.662500381,1,28,7,14
8.606249809,0,31,5,19
6.456250191,1,30,5,18
7.125,0,31,7,17
3.912499905,1,40,5,28
7.662499905,0,39,8,24
8.162500381,1,38,7,24
3.571428537,0,23,8,8
5.952381134,1,26,6,13
7.5,0,39,8,24
5.952381134,1,36,7,22
8.791666985,0,39,8,24
6.518750191,1,37,6,24
6.107142925,0,40,5,28
3.537499905,1,39,5,27
3.75,1,46,7,32
1.940476179,0,56,5,44
4.162499905,1,58,6,45
7.351190567,1,33,5,21
7.589285851,1,21,7,7
8.315476418,0,36,5,24
8.731249809,1,36,4,25
10.91250038,0,41,6,28
6.393750191,1,44,5,32
6.393750191,1,22,7,8
6.393750191,1,20,7,6
5.869047642,0,41,7,27
6.446428776,0,35,4,24
9.556249619,0,23,10,6
5.03125,1,21,10,4
6.192857265,0,42,7,28
5.595238209,0,46,5,34
7.142857075,0,25,10,8
6.309523582,1,23,10,6
8.981249809,0,40,7,26
6.268750191,0,20,9,4
5.952381134,0,35,8,20
8.653409004,1,46,5,34
5.178571224,1,19,10,2
7.059523582,1,34,10,17
16.74374962,0,33,7,19
16.74374962,0,40,8,25
8.662500381,1,27,7,13
8.662500381,0,27,8,12
14.88333321,1,29,10,12
8.662500381,0,38,8,23
8.662500381,1,38,5,26
16.74374962,0,34,5,22
8.662500381,1,34,7,20
16.74374962,0,48,10,31
16.74374962,0,33,8,18
16.74374962,0,49,9,33
4.537499905,0,27,9,11
0.794444442,0,48,0,41
0.675000012,1,40,0,33
16.74374962,0,36,10,19
7.875,1,26,10,9
8.662500381,1,32,6,19
8.662500381,1,25,5,13
3.875,0,22,9,6
8.662500381,0,46,8,31
16.74374962,1,32,10,15
8.662500381,0,32,9,16
16.74374962,0,31,9,15
8.662500381,0,30,9,14
16.74374962,0,29,8,14
37.53749847,1,30,5,18
11.55000019,1,24,6,11
8.662500381,1,36,7,22
8.662500381,1,20,7,6
8.662500381,0,36,10,19
16.74374962,0,36,10,19
16.74374962,1,36,8,21
16.74374962,0,40,10,23
8.662500381,0,42,6,29
37.53749847,0,22,9,6
8.662500381,0,45,6,32
8.662500381,0,33,8,18
8.662500381,0,26,7,12
16.74374962,0,37,8,22
16.74374962,0,29,12,10
8.662500381,1,29,9,13
16.74374962,0,33,10,16
72.55625153,0,30,9,14
16.74374962,0,35,8,20
16.74374962,0,36,10,19
16.74374962,1,34,10,17
16.74374962,1,32,12,13
16.74374962,0,29,10,12
24.80555534,1,40,12,21
16.74374962,0,25,10,8
8.662500381,1,25,10,8
8.662500381,0,22,10,5
8.662500381,0,27,9,11
16.74374962,0,37,7,23
16.74374962,1,21,12,2
16.74374962,0,40,10,23
15.9464283,0,31,10,14
8.662500381,0,38,13,18
8.662500381,1,38,10,21
16.74374962,0,28,10,11
8.662500381,1,25,10,8
16.74374962,0,46,6,33
8.662500381,1,36,10,19
16.74374962,0,60,8,45
8.662500381,1,25,10,8
16.74374962,0,48,6,35
11.16250038,1,47,7,33
8.662500381,0,23,10,6
8.662500381,0,18,10,1
16.74374962,0,29,12,10
16.74374962,1,28,10,11
16.74374962,0,33,12,14
16.74374962,1,29,10,12
6.743750095,1,33,12,14
4.537499905,1,25,8,10
8.662500381,0,24,10,7
2.663636446,1,34,9,18
9.28125,1,48,8,33
9.28125,1,35,10,18
7.412499905,0,26,12,7
6.743750095,0,36,10,19
8.662500381,0,50,4,39
3.532608747,0,35,6,22
5.263157845,1,30,10,13
4.578125,1,50,13,30
6.974999905,1,28,11,10
19.66250038,0,24,10,7
1.299999952,1,39,12,20
9.175000191,0,58,6,45
7.125,0,33,8,18
11.89999962,1,25,10,8
29.13571358,0,48,6,35
6.974999905,0,30,9,14
5.0625,0,42,8,27
25.45624924,0,34,13,14
12.74374962,1,30,13,10
5.324999809,1,32,7,18
6.168749809,1,36,10,19
9.162500381,1,26,10,9
9.162500381,0,50,6,37
4.612500191,1,48,5,36
8.787500381,1,24,13,4
8.107142448,0,46,6,33
8.993749619,0,28,13,8
11.24374962,1,27,13,7
5.785714149,1,34,10,17
4.724999905,0,41,8,26
6.387499809,0,42,10,25
6.199999809,0,39,10,22
6,0,33,7,19
3.5,0,38,5,26
8.725000381,0,60,5,48
16.74374962,0,36,10,19
5.599999905,0,40,8,25
78.5357132,0,38,9,22
2.599999905,0,34,7,20
5,1,36,13,16
5.287499905,0,39,5,27
4.858695507,0,57,5,45
0.512499988,0,38,4,27
6.474999905,0,59,7,45
19.73749924,0,55,6,42
2.362499952,0,40,6,27
5.8125,0,23,5,11
4.5,0,36,7,22
4.574999809,0,49,6,36
12.49374962,0,26,12,7
8.725000381,0,33,3,23
1.768749952,0,42,5,30
7.300000191,0,45,7,31
13.86874962,0,29,10,12
3.387500048,0,31,3,21
6.5,0,40,3,30
6.375,0,30,5,18
6.162499905,1,36,10,19
12.36874962,0,30,12,11
14.24374962,1,25,12,6
5.775000095,0,34,8,19
4.537499905,1,33,10,16
1.331249952,0,32,9,16
3,1,28,7,14
5.447916508,0,60,7,46
4.537499905,1,30,10,13
5.737500191,1,30,8,15
8.34375,0,40,9,24
8.40625,0,35,7,21
9.09375,0,28,9,12
9.71875,1,24,7,10
7.662499905,0,26,8,11
4.537499905,0,24,8,9
14.24374962,1,29,12,10
19.66250038,0,35,9,19
2.525000095,1,29,8,14
14.49374962,1,35,11,17
7.412499905,1,36,10,19
9.84375,1,29,10,12
8.418749809,0,42,8,27
7.21875,0,36,6,23
1.975000024,1,31,8,16
4.537499905,0,27,10,10
8.662500381,0,40,6,27
3.112499952,1,36,9,20
8.662500381,0,32,8,17
3.537499905,0,54,8,39
8.443750381,0,40,6,27
8.662500381,0,36,8,21
4.537499905,0,40,4,29
6.037499905,1,40,10,23
12.24374962,1,38,12,19
4.537499905,0,30,4,19
4.537499905,0,41,2,32
6.862500191,0,30,8,15
6.412499905,0,49,6,36
7.9375,1,30,6,17
3.787499905,0,45,9,29
3.787499905,1,43,10,26
4.380952358,0,39,5,27
1.549999952,0,43,6,30
7.527777672,0,58,3,48
6.134146214,0,51,6,38
4.537499905,0,45,8,30
4.537499905,0,43,10,26
1.924999952,0,39,9,23
1.924999952,1,33,8,18
5.567073345,0,37,8,22
6.75,0,47,9,31
4.125,0,45,6,32
4.125,1,38,5,26
9.220237732,0,41,4,30
4.5625,0,41,5,29
3.409090996,1,40,7,26
4.720930099,0,46,9,30
4.449999809,0,54,7,40
4.375,1,38,5,26
4.599999905,1,43,7,29
4.412499905,0,30,6,17
4.487500191,0,50,7,36
3.837209225,0,55,8,40
4.599999905,0,29,6,16
5.168749809,0,18,8,3
1.763157845,0,58,1,50
1.274999976,0,20,6,7
4.712500095,0,20,8,5
2.733333349,1,36,7,22
10.16250038,0,33,8,18
8.662500381,0,29,8,14
8.75,0,44,4,33
8.662500381,0,33,7,19
4.675000191,0,30,10,13
4.8125,0,38,2,29
4.537499905,0,30,4,19
8.662500381,0,32,7,18
19.66250038,0,28,8,13
16.74374962,0,32,9,16
16.74374962,0,29,10,12
2.012500048,0,28,4,17
7.412499905,0,26,8,11
8.662500381,1,27,9,11
19.66250038,0,30,5,18
2.087500095,0,27,4,16
15.24374962,0,32,8,17
1.924999952,0,29,4,18
16.83124924,0,27,5,15
16.74374962,0,24,5,12
20.0625,1,28,9,12
6.037499905,0,40,6,27
6.537499905,0,36,8,21
8.662500381,1,36,9,20
3.025000095,0,39,4,28
4.212500095,0,35,6,22
4.612500191,0,30,5,18
3.174999952,0,30,7,16
4.537499905,0,27,4,16
8.34375,0,37,7,23
4.625,0,29,9,13
4.537499905,0,35,6,22
1.924999952,1,29,5,17
4.425000191,0,23,5,11
1.924999952,0,22,4,11
19.72500038,0,30,7,16
4.021428585,1,29,7,15
5.085526466,1,26,8,11
4.875,0,31,8,16
12.41250038,0,27,9,11
3.66428566,1,31,4,20
5.87857151,0,29,5,17
11.28571415,0,39,6,26
8.553571701,0,29,4,18
6.206250191,0,34,3,24
11.39285755,1,37,8,22
5,0,54,0,47
4.537499905,0,30,9,14
33.15000153,0,56,0,49
68.75,0,45,7,31
6.987500191,0,47,5,35
3.518749952,0,33,6,20
8.125,0,48,7,34
0.1875,0,36,6,23
6.768750191,1,27,7,13
8.125,0,46,4,35
4.044444561,0,42,9,26
5.305555344,1,40,6,27
4.537499905,0,47,9,31
5.662499905,0,31,9,15
1.222222209,0,29,9,13
4.644230843,1,39,7,25
8.34375,0,56,4,45
4.537499905,1,52,6,39
4.8125,1,29,9,13
6.222222328,0,24,7,10
1.681249976,0,30,7,16
1.681249976,1,26,8,11
4.033333302,1,36,8,21
8.34375,0,22,6,9
8.34375,0,45,5,33
8.34375,1,40,6,27
7.416666508,0,30,7,16
7.416666508,1,27,8,12
8.34375,0,58,4,47
4.537499905,1,50,5,38
8.662500381,0,45,4,34
8.662500381,1,40,5,28
8.34375,0,34,5,22
2.200000048,1,30,7,16
8.662500381,0,32,6,19
3.875,0,27,4,16
3.444444418,0,25,6,12
4.428571224,0,23,5,11
7.416666508,0,52,5,40
4.537499905,1,51,6,38
4.537499905,1,54,4,43
8.34375,0,34,3,24
8.34375,0,39,10,22
8.34375,0,31,8,16
9.535714149,1,24,7,10
7.699999809,1,30,8,15
3.444444418,0,40,2,31
7.699999809,0,44,3,34
7.699999809,1,39,6,26
8.662500381,0,34,9,18
8.34375,1,29,10,12
7.699999809,0,39,5,27
7.699999809,1,36,7,22
12.87980747,0,42,8,27
8.662500381,0,24,10,7
11.55000019,1,22,10,5
7.946428776,0,28,7,14
7.946428776,0,28,5,16
2.380952358,0,24,7,10
2.173913002,0,23,7,9
2.380952358,1,22,6,9
8.662500381,0,26,10,9
1.875,1,26,5,14
3.229166746,1,25,8,10
6.59375,0,28,10,11
8.90625,0,42,8,27
5.287499905,1,33,8,18
9.662500381,0,37,6,24
8.662500381,0,40,8,25
4.537499905,1,36,9,20
9.535714149,0,29,10,12
7.699999809,0,44,4,33
4.537499905,1,28,9,12
4.537499905,1,26,9,10
8.662500381,1,25,8,10
8.699999809,0,55,4,44
8.662500381,0,34,8,19
10.16250038,0,39,7,25
3.875,1,44,7,30
8.083333015,0,34,8,19
9.09375,0,23,9,7
2.200000048,1,23,9,7
3.875,1,36,5,24
6.037499905,0,29,8,14
8.34375,0,50,5,38
8.34375,0,40,7,26
8.34375,1,36,7,22
8.71875,0,44,6,31
24.53125,0,36,8,21
6.431250095,1,55,6,42
4.291666508,0,57,9,41
6.1875,0,31,11,13
9.375,0,37,8,22
5,1,32,10,15
13.03750038,1,39,10,22
4.0625,0,54,7,40
4.537499905,0,46,6,33
7.8125,0,54,8,39
6.25,1,26,12,7
8.34375,0,46,6,33
11.10000038,0,26,9,10
4.5625,0,36,10,19
19.66250038,0,42,8,27
16.74374962,0,37,13,17
8.662500381,1,32,10,15
7.458333492,0,42,10,25
5.775000095,0,27,8,12
6.541666508,1,36,6,23
9.412500381,1,27,8,12
5.775000095,0,49,6,36
4.537499905,1,44,8,29
3.489583254,0,34,8,19
4.5,0,17,1,9
4.444444656,0,46,8,31
1.086956501,0,33,1,25
5.231249809,0,60,5,48
6.518750191,0,34,5,22
4.331250191,0,25,0,18
2.947916746,0,30,3,20
8.211111069,0,43,2,34
5.729166508,0,42,4,31
4.525000095,0,38,3,28
2.706249952,0,34,3,24
5.555555344,0,31,9,15
5,0,28,7,14
5,0,27,9,11
4.25555563,0,39,6,26
8.787500381,0,47,3,37
7.28125,0,26,2,17
1.5625,0,45,0,38
4.0625,1,31,8,16
3.875,1,22,8,7
5.5625,0,46,0,39
3.025000095,0,34,0,27
1.283333302,0,27,7,13
2.21875,0,24,8,9
3.875,0,42,3,32
5.270833492,0,29,5,17
4.071428776,0,37,3,27
5.5625,0,36,0,29
4.112500191,0,23,5,11
3.875,0,37,7,23
0.5625,1,22,7,8
7.033333302,0,27,3,17
2.144444466,1,37,6,24
1.255555511,0,21,10,4
1.940476179,1,43,2,34
1.299999952,1,26,10,9
0.044444446,0,22,10,5
3.25555563,1,40,5,28
5.619791508,0,33,10,16
2.739583254,1,35,8,20
3.25555563,1,42,5,30
3.366666555,1,20,6,7
4.678571224,0,44,6,31
4.108333111,1,41,4,30
5.050000191,1,23,8,8
3.099999905,0,49,1,41
3.792307615,1,49,1,41
2.435185194,0,39,5,27
2.435185194,0,23,6,10
2.922222137,0,52,7,38
1.377777815,0,36,5,24
3.144444466,0,39,0,32
1.600000024,1,45,1,37
2.922222137,0,35,3,25
2.922222137,0,41,7,27
1.155555606,0,19,7,5
1.811111093,0,40,6,27
1.600000024,1,18,7,4
0.322222233,0,34,5,22
2.588888884,0,34,5,22
1.711111069,1,16,6,3
2.700000048,0,28,5,16
1.155555606,0,42,3,32
3.477777719,0,20,6,7
3.144444466,0,40,1,32
5.99444437,0,34,7,20
2.144444466,0,37,10,20
0.96875,0,41,6,28
4.922222137,0,19,6,6
4.162499905,0,38,1,30
6.162499905,1,47,4,36
1.177083373,1,21,9,5
6.699999809,1,23,10,6
0.433333337,0,29,5,17
5.135416508,0,56,5,44
3.287499905,0,31,5,19
2.630000114,0,30,6,17
2.241666555,0,53,5,41
4.537499905,0,31,5,19
1.299999952,0,26,6,13
3.912499905,1,42,3,32
6.588889122,1,35,7,21
4.525000095,1,31,10,14
6.162499905,0,27,10,10
6.162499905,1,27,8,12
6.177083492,1,21,8,6
3.287499905,0,30,8,15
2.526785612,1,22,7,8
17.04999924,0,44,6,31
1.429999948,0,26,6,13
5.5,1,22,6,9
1.681249976,0,25,2,16
2.366666555,0,21,3,11
3.6875,0,29,2,20
8.763889313,1,30,10,13
2.037499905,0,30,7,16
2.662499905,1,45,6,32
2.033333302,1,19,10,2
1.811111093,0,24,7,10
2.891666651,1,18,10,1
1.039999962,1,41,5,29
6.152777672,1,32,8,17
5.537499905,0,25,2,16
4.537499905,0,36,5,24
3.287499905,0,20,7,6
1.255555511,0,41,0,34
7.912499905,0,55,5,43
3.599999905,0,20,7,6
2.571428537,1,29,7,15
5.041666508,1,50,8,35
6.787499905,0,28,9,12
0.877777755,1,24,12,5
3.200000048,0,53,0,46
2.662499905,1,28,5,16
3.599999905,0,30,1,22
2.405555487,0,39,5,27
3.912499905,0,25,7,11
4.537499905,0,17,4,6
3.912499905,0,17,4,6
1.033333302,0,31,7,17
9.327777863,1,26,13,6
4.405555725,0,44,12,25
11.07222176,1,43,12,24
5.699999809,0,27,10,10
3.772222281,0,41,10,24
8.022222519,0,23,10,6
4.033333302,1,54,6,41
3.25555563,1,25,10,8
2.144444466,1,29,12,10
3.111111164,0,23,6,10
14.88333321,0,58,6,45
3.588888884,0,34,9,18
5.477777958,1,29,12,10
14.88333321,0,45,5,33
7.699999809,1,42,8,27
